"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"43055","Newark","OH","Columbus","Licking",58,78450,76000,74000,73250,69900,69700,69900,74900,75450,69900,69800,69900,73750,69900,67000,64900,68900,69900,67950,69000,67250,64950,67900,65000,64900,65000,69835,69900,73000,74900,74400,74400,74900,69700,75000,73950,76900,75950,76700,79900,79900,79500,75700,73900,70000,71574,73950,74900,74835,74900,74835,71450,72900,77550,74900,73450,73000,72500,69999,69999,65900,65900,65900,72500,67700,65700,74500,75000,73900,74900,75000,72900,72450,72900,72900,78500,79700,79500,77450,78500,80950,79500,73900,82500,75000,76000,79900,84700,79900,79900,82500,82500,83000,89900,89900,89200,87000,87700
"43081","Westerville","OH","Columbus","Franklin",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142500,141200,144900,143250,148950,155000,157425,150000,149900,169900,181700,174900,205000
"44060","Mentor","OH","Cleveland","Lake",60,103350,104950,104900,104900,99800,97500,96350,97500,99900,99900,95800,92900,91000,91000,92900,98950,99500,98900,94900,94900,89900,91000,89900,88750,88500,84900,84500,85000,89900,89900,89900,89900,94900,90750,94900,90000,89950,87500,90000,89900,89000,94900,96500,94900,95750,97700,97700,98500,95000,89900,89900,94950,87900,89950,94900,91450,87900,85000,84900,82400,80950,81900,85000,99000,90000,93900,95000,89900,95000,99900,92400,95950,94900,99450,99450,104900,108800,104900,104900,99900,98000,92950,93500,89900,88500,89900,103900,96999.5,104900,104900,101850,1e+05,99900,104900,112000,105900,96200,99900
"80013","Aurora","CO","Denver","Arapahoe",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169950,179950,179000,181500,179250,185000,2e+05,199950,197500,196250,189900,177450,188079,186539.5,179450,185000,212000,211000,200300,229900,235000,235000,236000,230000,230000,245000,249900,249950,262000,265000,265000,261000,255000,255000,272000,268000,265000,255000,242500,245000,260000,275000,282450,279900,289700,298000,3e+05,3e+05,287450,290000,295000,296450
"33024","Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000,134450,132098,134900,134898.5,134950,137900,139900,139900,139900,139500,135000,134900,139900,145000,145000,129900,129000,138000,139000,147000,143500,149900,151900,156000,150000,159950,162000,158927,172500,179935.5,189000,189000,189000,189950,199900,199000,183450,199500,199500,210750,205000,219900,199000,203000,199933,185900,181950,195000,199400,218000,192000
"65807","Springfield","MO","Springfield","Greene",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,84900,89900,84900,84900,84900,93500,93700,98500,99000,93500,91400,93900,99900,94900,91400,89900,99000,94900,96700,89900,93450,89900,89900,88200,86500,89900,84900,83700,85500,87000,87900,86450,87700,88450,89000,89000,84900,81900,79900,82450,84450,80000,81950,89900,84900,87000,85250,79900,86900,89400,89900,81000,84900,89900,95500,92450,86200,92000,99800,89900,92400,89900,89900
"33908","Fort Myers","FL","Fort Myers","Lee",64,164900,159900,157000,159000,154900,158500,156000,154900,152000,144000,145000,142700,140000,142500,143500,145000,145500,145000,145000,139500,139000,139000,135900,139000,139000,134900,134900,129900,129900,129900,129000,125000,129500,133900,149900,149900,149000,146900,145900,149000,145000,144950,148650,141900,143450,144950,145000,154900,159800,159900,160900,169900,170000,170000,170000,175900,179000,175000,175000,174950,185000,179900,179000,179450,176950,169900,171200,169900,179000,176900,184900,185000,189000,196200,189900,189900,187750,182000,187000,187250,185950,185000,184000,183500,186400,187700,189000,189000,189900,188950,189550,183450,179947.5,185950,189900,192000,195000,190000
"92677","Laguna Niguel","CA","Los Angeles-Long Beach-Anaheim","Orange",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399900,404950,429000,411779,419000,418500,445000,449900,459900,446999.5,455000,438000,430000,439900,440000,439000,439000,450000,475000,450000,450000,468888,459949.5,449900,425000,430650,427000,460000,449900,449000,466950,499900,499900,489000,458000,458000,462500,457500,483950,508450,534950,499250,495000,469900,479950,499000,495900,534950,519950,520000,560000,549500
"98012","Bothell","WA","Seattle","Snohomish",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262475,299444,294500,278495,269970,269990,254970,259950,284990,262500,265000,262500,249950,249000,279950,279000,269990,239000,259950,265950,278000,275000,310000,310000,269950,272450,274950,268950,265000,290000,297000,297000,275000,265000,267475,279950,284950,299950,330000,349800,333750,351500,357475,3e+05
"97229","Cedar Mill","OR","Portland","Washington",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324950,329900,347395,346000,339000,347000,339900,325000,325000,329995,333011.5,319990,323885,317990,319990,314990,314990,299500,302445
"27410","Greensboro","NC",,"Guilford",68,99900,109900,108450,106400,110000,106000,104000,106000,103000,98500,101950,98000,99900,91000,92500,89900,95000,104900,106900,99630,104900,89900,105000,100200,103500,103000,102900,99900,97249.5,96000,95000,94950,91250,94500,99500,99000,99250,99900,103900,1e+05,99200,92300,1e+05,102250,104450,105450,105900,105000,98950,98700,96450,98900,99000,99000,99850,103700,107500,107500,95250,97000,95500,104900,97250,95500,103500,105000,109900,109400,113200,109900,104900,104900,99900,99900,99950,104900,109000,108500,108500,117500,114950,109500,106950,106950,118000,114250,104900,110000,110000,104950,104950,110000,114750,115000,117250,115200,115200,117900
"10028","New York","NY","New York","New York",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095000,2095000,2095000,2e+06,2295000,2250000,1995000,1990000,1995000,1995000,1872500,1800000,1875000,1795000,1800000,1920000,1850000,1895000,1772000,1795000,1750000,1795000,1672000,1595000,1749000,1695000,1722000,1695000,1672500,1749000,1725000,1650000,1695000,1710000
"44256","Medina","OH","Cleveland","Medina",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141900,134500,127900,121900,122000,119947.5,122000,118900,124700,113900,116400,126850,132900,128950,129900,149900,136750,135000,139900,146200,156400,144900,138000,145000
"45011","Hamilton","OH","Cincinnati","Butler",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000,74900,71900,64950,61400,63000,63900,64000,65000,65000,64900,68500,69450,69900,68500,69900,68500,73950,72900,74900,73900,69900,71500,76388.5
"60634","Chicago","IL","Chicago","Cook",72,197950,180000,189000,192000,186000,184950,180000,180000,180000,179000,179000,159900,163125,160000,160000,164750,168000,164000,159000,149950,154950,154900,149900,140000,140000,145000,153200,149900,139000,139900,140000,149000,149900,149900,165000,168500,164800,159000,168700,168200,175000,189950,190750,199000,199450,196500,190000,199000,185000,179250,189900,199450,199900,209900,209900,225000,224900,219900,219900,229450,224900,209900,219950,229900,237000,234900,239900,239900,229900,226693.5,227450,220400,224900,229000,234950,239000,239900,249700,246333.5,248500,248900,253750,249000,229800,229500,239563.5,251950,265000,269700,269900,269900,269000,255000,259000,265000,269700,269900,264999
"06902","Stamford","CT","Stamford","Fairfield",73,,,338950,325450,325000,339000,339500,345000,345000,339000,334000,335000,339000,309500,308250,309000,311250,299000,295000,295000,295000,285000,279000,280000,287450,289000,284900,298999.5,299450,299000,290000,290000,315000,319700,329900,320000,299000,307250,289450,325000,315000,319900,314950,289900,288950,284000,289500,292500,292500,299000,299900,329900,339450,337000,329900,294900,285000,317000,266450,264900,262450,260000,252950,260000,299450,304450,315450,325000,325000,321000,315000,315000,306000,3e+05,3e+05,324900,327000,339450,329000,329000,325000,319900,304500,305000,299000,289900,314750,344450,339950,339000,334000,338250,337500,329900,339000,344750,334950,339000
"92345","Hesperia","CA","Riverside","San Bernardino",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,140000,137000,140000,129950,129900,129900,119900,121399.5,129900,133500,150000,149900,149990,149990,155000,149999,134900,145325,152499.5,149900,149950,147000,150000,155000,159000,159000,159900,159000,159000,159000,159900,177000,184500,179900,185000,192888.5,186000,170425,179000,185450,198950,198000,199895
"60016","Des Plaines","IL","Chicago","Cook",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,139900,152400,155000,156000,155000,155000,159900,157450,164900,169000,169000,160000,159500,157000,163000,167450,189900,199900,196400,210000,212450,199900,199900,199500,187400,199000,199000,199000,197000,183450,180000,169900,174900,179900,179900,176500,198000,198500,198500,184600,199900,220900,217900,209900,198000,198950,190000,202400,220000,211950
"20011","Washington","DC","Washington","District of Columbia",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402150,399900,435000,454949.5,425000,422250,426000,449000,447000,437000,480000,464500,499000,460000,419900,400900,456018,419000
"43130","Lancaster","OH","Columbus","Fairfield",77,79900,81888,84950,88450,87250,87900,87000,86950,88000,85000,84888,79727.5,81200,87900,77000,81400,79843.5,82500,78787,84925,84900,75000,74400,74900,74450,79900,79900,79900,80000,79950,82500,79900,75000,79900,79900,86200,84900,94950,88700,94900,88700,89900,85200,89900,89900,87773,89900,99200,89000,85000,89900,89900,83950,85000,83000,88950,89900,86890,79900,79900,79900,79900,77900,77650,84950,84900,89900,89900,87900,83950,77900,79000,72900,72200,73200,80500,81894,87500,79950,79900,84900,79900,87250,79900,76500,76500,78950,80000,80000,93900,97900,91200,97900,99500,89900,89900,91200,92700
"46307","Crown Point","IN","Chicago","Lake",78,149900,149900,149000,144900,144900,148900,148900,145950,139900,145900,139900,145700,142000,139900,134900,136900,133950,137400,135900,135900,132500,137500,137500,137500,135000,136000,136500,135900,136950,139900,139400,139000,134400,138450,139935,139900,141457.5,139900,139400,137297.5,139497.5,136397.5,136085,134900,132999,134100,129975,132019.5,133500,133200,130769.5,136559.5,139900,144588.5,145500,147000,145450,147000,146000,146000,147600,145500,145567.5,145017.5,145017.5,147000,149900,149900,146000,149000,146400,145750,144900,145500,146490,143950,144899,149900,149900,149900,149900,152387.5,149900,148700,148950,160629,174300,159900,158890,159664,152858,158890,159900,163857,163950,158291.5,164900,164134
"27406","Greensboro","NC",,"Guilford",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64900,66700,66950,60250,64900,64900,65400,70000,75000,65900,65700,67950,65900,65000,65900,71250
"11238","New York","NY","New York","Kings",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250000,1299000,1302500,1260000,1325000,1200000,1277500,1220000,1162000,1149000,1200000,1237000,1199000,1199000,1197000,1350000,1394000,1485000,1495000
"28314","Fayetteville","NC","Fayetteville","Cumberland",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56000,52000,49900,51500,56750,55000,53500,50950,53500,53000,53000,54950,59500,58067.5,58000,54900,55000,54450,53900,53900,53900,53000,55000,53375,51950,52000
"90280","South Gate","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285000,294900,294900,297500,295950,289950,299900,297450,299900,299999,299999.5,314950,319900,299900,325000,326944,325000,335000,328888,327500,327500,328600,345000,335000,330000,337450,339900,339950,349900,359000,354000,360000,361950,365000,360000,365000,369000,369950,368500,375000,399000,399000,389999,385000,380000,399000,395000,395000,395000,395000,399000,399000
"07302","Jersey City","NJ","New York","Hudson",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837944,799500,850000,891950,925000,9e+05,938000,938500,938000,993500,1003500,1009000,985000,985000,980000,985000,985000,998000,919000,974000,919000,943944,956944,899000
"87120","Albuquerque","NM","Albuquerque","Bernalillo",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000,165000,165000,154900,153950,150450,152500,149925,149950,142482,152450,162000,147450,149000,149900,145000,145000,149450,149999.5,147949.5,145900,152499.5,165000,158944
"89117","Las Vegas","NV","Las Vegas","Clark",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91375,90000,92000,91950,92900,95000,104999,102950,97500,99000,1e+05,102450,1e+05,109900,114850,106800,103500,109900,112000,111000,110000,109900,110000,110000,109900,105000,104450,106044,110000,110000,110000,110000,111000,122000,120000,122500,125000,127499.5,130000,124900,124750,136500,135000,143000,150000,149900,152450,140000,140000,146950,146000,148000
"22191","Woodbridge","VA","Washington","Prince William",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259999,248900,259900,259900,254999,254999,249900,249999,255000,265000,277445,276990,275540,269990,263450,269945,255000,259400,269000,269900,269900,267000,277000,247900,244999,259000,249900,249900,251450,257425,274900,262450,275000,275900,274900,274900,274900,275000,274950,265000,257000,259000,264900,269900,277000,275000,279000,289400,284900,285750,279900,280000,279250,278000,275900,279000
"91730","Rancho Cucamonga","CA","Riverside","San Bernardino",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259000,249450,257500,255000,284000,287950,279450,274999,270000,249000,250000,249900,254900,265000,279900,274950,285000,279500,280000,278900,288500,286500,286000,282999.5,275000,280000,280000,285000,285000,282500,294450,307500,305000,299900,299949.5,299949.5,305000,325000,332444,330000,320000,310000,310000,329000,329999,335000,335000,329450,324999,329000
"46227","Indianapolis","IN","Indianapolis","Marion",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,79955,82500,84000,84000,84450,84900,90000,93333,88700,87500,73249.5,72950,84700,84900,90000,82500,89900,94900,92500,89999,91650,95000,92400,95950,90000,90000,102200,104750,1e+05,98500,89900,90000,90000,1e+05,97450,86700,79550,84950,96000,1e+05,91900,89999,91900,91700,99900,94900,89900,92250,94950,96250,99900,104750,108900,105000,109900,103900,1e+05,101450,94146,103900,119500
"23320","Chesapeake","VA","Virginia Beach","Chesapeake City",89,168000,168500,167500,168450,159900,159900,159900,160000,159900,159000,154450,149900,149900,153500,149900,149000,149000,149000,145900,144990,144900,140000,143900,144900,139900,139900,141500,141950,139900,144900,147400,139900,139900,133000,133000,129900,129949.5,129000,133725,139700,144700,144900,141361,136900,138519.5,142500,144400,145000,141411,139900,135000,135000,137900,135400,139900,141361,144000,144900,139500,149500,149900,144900,136900,144800,155450,149000,153900,150000,147000,145000,149000,139800,149900,149900,152000,149900,152500,160700,155000,159000,159000,156200,150000,149900,148500,148250,154900,155000,149900,149900,149900,149250,149000,154000,149997.5,154000,155450,155900
"32822","Orlando","FL","Orlando","Orange",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,59900,58450,59000,59900,61200,60000,63200,64900,64900,64900,65000,64900,65000,65000,65000,65000,65000,65000,65000,67500,69900,69900,70000,69900,73900,72950,70000,75000,79000,79700,79900,80000,80000,80000,83900,79000,79050,80950,81000,84000,85497.5,89900,94500,99500,99500,104499.5,99200,98450,99800,102500,105000
"43230","Gahanna","OH","Columbus","Franklin",91,117800,117900,119450,123900,119000,117600,121950,125000,124900,122000,119900.5,119799,113000,117800,113750,107100,108600,110000,108000,109900,104500,96300,93150,89900,96100,99900,105500,112000,114000,115000,104900,105950,102000,105950,107900,114750,105900,107000,99939,99400,104450,96900,104900,112950,112900,107400,111200,118875,119900,124200,123500,129900,126500,124450,121000,119950,118000,122450,122450,114000,119400,120900,120900,122800,129000,129900,125000,118750,124200,124900,125000,122450,125000,129000,129900,138500,124900,138950,134900,136000,141900,143200,143400,141900,139900,138900,135000,135000,142500,139900,149900,150950,150950,149900,148250,149900,164900,159900
"92109","San Diego","CA","San Diego","San Diego",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625000,6e+05,637000,599900,610000,599000,649000,639000,629950,626950,626950,637000,621999.5,619999.5,614000,649000,649000,625000,622000,679000,722450,724497.5,699000,699450,765000,722500,687000,790000,795000,875000,827980,813490,714497.5
"32244","Jacksonville","FL","Jacksonville","Duval",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,59900,59950,69900,70000,81550,79900,90000,90000,88000,79900,79900,79900,79900,78750,79949.5,79900,86900
"92101","San Diego","CA","San Diego","San Diego",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635000,645000,649000,662000,649942.5,639450,638900,635000,599500,595000,625000,594250,599000,610000,624000,649000,659000,638000,630000,650000,650000,654500,635000,629000,632450,647500,625000,593500,588000,599450,575000,582000,608000,619000,672000,689000,674000,622000,671300,749000,819000,795000,775000,825000,799000,769000,749000,775000,795000,799450,798500,788000,775000,769950,799450,849000,840000,825000,799450,869900,886950,877450,829000
"30080","Smyrna","GA","Atlanta","Cobb",95,119900,121750,129900,127000,121000,125250,124700,119900,119900,116500,115250,115000,109700,104900,99900,99000,99700,99900,98450,94500,89900,94900,89900,85900,79990,77995,84900,72000,75000,84900,84950,84900,87700,89900,99999,109900,102500,110000,109250,1e+05,99900,105000,104450,103749.5,114900,105000,119999.5,118000,119999,120000,118750,124400,125000,125000,124900,125000,132000,126000,130000,132000,131750,131750,135000,130000,135000,136900,130000,139200,139000,139000,139000,139000,138500,138750,142000,149900,151000,150000,150000,150500,160000,157000,162900,155000,150000,159990,165000,164900,163500,168400,168900,170000,175000,182500,182900,184400,183450,194450
